eff_dt,merchant_nm,cust_no
8/17/2017,GRAMEDIA,909699.4
8/25/2017,GRAMEDIA,3129702.8
8/23/2017,GRAMEDIA,189650
8/20/2017,GRAMEDIA,1868319.6
8/20/2017,GRAMEDIA,1868319.6
8/17/2017,GRAMEDIA,1747566.2
8/27/2017,GRAMEDIA,694935.4
8/5/2017,GRAMEDIA,366759.2
8/19/2017,GRAMEDIA,1268179.8
8/17/2017,GRAMEDIA,2101946.6
8/15/2017,GRAMEDIA,1148645.2
8/30/2017,GRAMEDIA,2374442.2
8/5/2017,GRAMEDIA,1701991.4
8/13/2017,GRAMEDIA,1354417.2
8/27/2017,GRAMEDIA,526967
8/6/2017,GRAMEDIA,2645140
8/6/2017,GRAMEDIA,68550.6
8/3/2017,GRAMEDIA,112478.4
8/1/2017,GRAMEDIA,3204077
8/24/2017,GRAMEDIA,989180.8
8/13/2017,GRAMEDIA,1164941
8/3/2017,GRAMEDIA,616546.6
8/9/2017,GRAMEDIA,2266240.8
8/17/2017,GRAMEDIA,1703704.8
8/23/2017,GRAMEDIA,1706577
8/27/2017,GRAMEDIA,922441.2
8/6/2017,GRAMEDIA,560071.4
8/15/2017,GRAMEDIA,2361335.2
8/23/2017,GRAMEDIA,86468.8
8/6/2017,GRAMEDIA,1025797
8/21/2017,GRAMEDIA,1833173.8
8/4/2017,GRAMEDIA,2341421.6
8/9/2017,GRAMEDIA,1882593.8
8/1/2017,GRAMEDIA,1322744.2
8/3/2017,GRAMEDIA,533547.8
8/13/2017,GRAMEDIA,2274763
8/13/2017,GRAMEDIA,2964682.6
8/23/2017,GRAMEDIA,86468.8
8/27/2017,GRAMEDIA,1521393.4
8/31/2017,GRAMEDIA,635759.4
8/3/2017,GRAMEDIA,1823672.4
8/20/2017,GRAMEDIA,129131.4
8/7/2017,GRAMEDIA,1866733
8/12/2017,GRAMEDIA,1126851.6
8/27/2017,GRAMEDIA,1042406.6
8/19/2017,GRAMEDIA,810755.2
8/28/2017,GRAMEDIA,1170837.2
8/28/2017,GRAMEDIA,136607.4
8/27/2017,GRAMEDIA,2219968.2
8/27/2017,GRAMEDIA,315534
8/26/2017,GRAMEDIA,1608865.8
8/26/2017,GRAMEDIA,633828.4
8/27/2017,GRAMEDIA,103340
8/27/2017,GRAMEDIA,1602767.6
8/26/2017,GRAMEDIA,1077925
8/12/2017,GRAMEDIA,64746.4
8/27/2017,GRAMEDIA,180154
8/28/2017,GRAMEDIA,3000043.8
8/26/2017,GRAMEDIA,920814.4
8/13/2017,GRAMEDIA,944268.6
8/13/2017,GRAMEDIA,2062292.4
8/24/2017,GRAMEDIA,1312420.2
8/20/2017,GRAMEDIA,1205120.2
8/28/2017,GRAMEDIA,1210441.8
8/18/2017,GRAMEDIA,2549265
8/27/2017,GRAMEDIA,180154
8/19/2017,GRAMEDIA,1073852.4
8/26/2017,GRAMEDIA,1584206.8
8/28/2017,GRAMEDIA,827490.8
8/19/2017,GRAMEDIA,1938110.6
8/26/2017,GRAMEDIA,119619.6
8/20/2017,GRAMEDIA,1101605.8
8/27/2017,GRAMEDIA,1955517.8
8/26/2017,GRAMEDIA,844029.2
8/19/2017,GRAMEDIA,538866.4
8/27/2017,GRAMEDIA,2114989.2
8/18/2017,GRAMEDIA,138943
8/25/2017,GRAMEDIA,1727723.2
8/18/2017,GRAMEDIA,1754250.4
8/19/2017,GRAMEDIA,3178199
8/19/2017,GRAMEDIA,869752.8
8/19/2017,GRAMEDIA,3192728.4
8/19/2017,GRAMEDIA,3192728.4
8/13/2017,GRAMEDIA,1175071.6
8/20/2017,GRAMEDIA,1746533.6
8/20/2017,GRAMEDIA,245833
8/21/2017,GRAMEDIA,288785.4
8/2/2017,GRAMEDIA,1609794.8
8/19/2017,GRAMEDIA,1043043.6
8/18/2017,GRAMEDIA,123002.6
8/21/2017,GRAMEDIA,552600.2
8/23/2017,GRAMEDIA,111713.8
8/29/2017,GRAMEDIA,2127404.8
8/20/2017,GRAMEDIA,392045
8/20/2017,GRAMEDIA,1761803.6
8/20/2017,GRAMEDIA,74248.2
8/26/2017,GRAMEDIA,599094
8/4/2017,GRAMEDIA,2279180.6
8/20/2017,GRAMEDIA,1386876.8
8/11/2017,GRAMEDIA,1170341.2
8/26/2017,GRAMEDIA,1565435.4
8/20/2017,GRAMEDIA,751297
8/21/2017,GRAMEDIA,1112928.6
8/20/2017,GRAMEDIA,1932885.8
8/22/2017,GRAMEDIA,1987496.6
8/29/2017,GRAMEDIA,1042831.6
8/9/2017,GRAMEDIA,1701681
8/10/2017,GRAMEDIA,389551.6
8/20/2017,GRAMEDIA,101690.4
8/20/2017,GRAMEDIA,103710.6
8/12/2017,GRAMEDIA,1880473
8/21/2017,GRAMEDIA,1809376
8/6/2017,GRAMEDIA,971287
8/27/2017,GRAMEDIA,2221227.2
8/13/2017,GRAMEDIA,471949.6
8/12/2017,GRAMEDIA,2154233.6
8/13/2017,GRAMEDIA,1634250.4
8/18/2017,GRAMEDIA,2329817.2
8/27/2017,GRAMEDIA,2305657.8
8/27/2017,GRAMEDIA,143496.6
8/20/2017,GRAMEDIA,1636577.2
8/15/2017,GRAMEDIA,1931381.2
8/12/2017,GRAMEDIA,352526.6
8/12/2017,GRAMEDIA,101057.2
8/13/2017,GRAMEDIA,130062
8/15/2017,GRAMEDIA,1148645.2
8/1/2017,GRAMEDIA,1768540.4
8/6/2017,GRAMEDIA,2028476.6
8/17/2017,GRAMEDIA,2271938.4
8/17/2017,GRAMEDIA,2271938.4
8/17/2017,GRAMEDIA,2062789.8
8/17/2017,GRAMEDIA,3545727.8
8/18/2017,GRAMEDIA,1190501.2
8/17/2017,GRAMEDIA,429579.6
8/17/2017,GRAMEDIA,77082.4
8/17/2017,GRAMEDIA,2321936
8/17/2017,GRAMEDIA,2321936
8/15/2017,GRAMEDIA,122517.8
8/15/2017,GRAMEDIA,58822.6
8/15/2017,GRAMEDIA,438917.4
8/5/2017,GRAMEDIA,1768540.4
8/16/2017,GRAMEDIA,1667883.8
8/15/2017,GRAMEDIA,2160164.4
8/15/2017,GRAMEDIA,1001481.2
8/16/2017,GRAMEDIA,844065.6
8/15/2017,GRAMEDIA,599194.2
8/17/2017,GRAMEDIA,732183.4
8/16/2017,GRAMEDIA,1989603.2
8/16/2017,GRAMEDIA,362617
8/2/2017,GRAMEDIA,1570365
8/17/2017,GRAMEDIA,1878377.2
8/24/2017,GRAMEDIA,907689.8
8/15/2017,GRAMEDIA,1791018
8/17/2017,GRAMEDIA,716467.2
8/16/2017,GRAMEDIA,392278.4
8/17/2017,GRAMEDIA,137114.6
8/17/2017,GRAMEDIA,114423.8
8/15/2017,GRAMEDIA,1075402.2
8/26/2017,GRAMEDIA,85117.6
8/27/2017,GRAMEDIA,2666639
8/27/2017,GRAMEDIA,1759135
8/27/2017,GRAMEDIA,1858265.4
8/26/2017,GRAMEDIA,827580.8
8/27/2017,GRAMEDIA,944268.6
8/27/2017,GRAMEDIA,227693.2
8/12/2017,GRAMEDIA,2094669.4
8/16/2017,GRAMEDIA,518626.2
8/7/2017,GRAMEDIA,480560.8
8/27/2017,GRAMEDIA,143496.6
8/27/2017,GRAMEDIA,1869188.4
8/27/2017,GRAMEDIA,1965473.6
8/26/2017,GRAMEDIA,1643730.4
8/27/2017,GRAMEDIA,2456183.4
8/25/2017,GRAMEDIA,2890509.6
8/30/2017,GRAMEDIA,824614.6
8/24/2017,GRAMEDIA,1952211.2
8/23/2017,GRAMEDIA,2966.4
8/27/2017,GRAMEDIA,259805.6
8/1/2017,GRAMEDIA,1457732.4
8/27/2017,GRAMEDIA,67035.2
8/24/2017,GRAMEDIA,1345081.4
8/13/2017,GRAMEDIA,1103916.2
8/27/2017,GRAMEDIA,2471864.4
8/6/2017,GRAMEDIA,2193111.4
8/3/2017,GRAMEDIA,333076.6
8/19/2017,GRAMEDIA,688778.8
8/17/2017,GRAMEDIA,3446872
8/3/2017,GRAMEDIA,2945990.8
8/13/2017,GRAMEDIA,1701991.4
8/4/2017,GRAMEDIA,1973676.6
8/6/2017,GRAMEDIA,1999841
8/3/2017,GRAMEDIA,4051053.8
8/25/2017,GRAMEDIA,2418725.4
8/15/2017,GRAMEDIA,1931381.2
8/18/2017,GRAMEDIA,671188.2
8/16/2017,GRAMEDIA,1917304
8/4/2017,GRAMEDIA,3158682.6
8/27/2017,GRAMEDIA,2132604.6
8/27/2017,GRAMEDIA,1016068.6
8/13/2017,GRAMEDIA,925728.6
8/6/2017,GRAMEDIA,1551896.4
8/6/2017,GRAMEDIA,1993332.8
8/5/2017,GRAMEDIA,1839187.4
8/27/2017,GRAMEDIA,66210.4
8/17/2017,GRAMEDIA,1973289.2
8/16/2017,GRAMEDIA,1411514.6
8/13/2017,GRAMEDIA,1203880.4
8/26/2017,GRAMEDIA,668866.6
8/5/2017,GRAMEDIA,2525841.6
8/25/2017,GRAMEDIA,1748644.4
8/22/2017,GRAMEDIA,1772130
8/24/2017,GRAMEDIA,1642628.6
8/17/2017,GRAMEDIA,3077860.2
8/23/2017,GRAMEDIA,2987574.6
8/26/2017,GRAMEDIA,3944445.6
8/24/2017,GRAMEDIA,604062.8
8/22/2017,GRAMEDIA,144487.6
8/4/2017,GRAMEDIA,700325.4
8/20/2017,GRAMEDIA,3406363.2
8/22/2017,GRAMEDIA,599868.4
8/23/2017,GRAMEDIA,2531447.4
8/23/2017,GRAMEDIA,1957915.6
8/24/2017,GRAMEDIA,1371081
8/12/2017,GRAMEDIA,2733271.4
8/18/2017,GRAMEDIA,2031988
8/22/2017,GRAMEDIA,2356303.2
8/12/2017,GRAMEDIA,344777.4
8/9/2017,GRAMEDIA,1354847.6
8/13/2017,GRAMEDIA,1300699.2
8/12/2017,GRAMEDIA,1560439
8/23/2017,GRAMEDIA,1866346.6
8/1/2017,GRAMEDIA,108965.4
8/23/2017,GRAMEDIA,111995.2
8/23/2017,GRAMEDIA,260835.6
8/25/2017,GRAMEDIA,834321.6
8/9/2017,GRAMEDIA,1488.2
8/20/2017,GRAMEDIA,134983
8/23/2017,GRAMEDIA,856587.6
8/30/2017,GRAMEDIA,2218791.6
8/27/2017,GRAMEDIA,578103
8/6/2017,GRAMEDIA,517360.6
8/1/2017,GRAMEDIA,107412.6
8/13/2017,GRAMEDIA,2907797.6
8/2/2017,GRAMEDIA,646245
8/7/2017,GRAMEDIA,1879013.6
8/12/2017,GRAMEDIA,101809.2
8/20/2017,GRAMEDIA,1145454.4
8/3/2017,GRAMEDIA,1897443.6
8/17/2017,GRAMEDIA,152833.4
8/21/2017,GRAMEDIA,863352.2
8/19/2017,GRAMEDIA,74802.2
8/5/2017,GRAMEDIA,403187.6
8/26/2017,GRAMEDIA,1642408.8
8/6/2017,GRAMEDIA,1554090.8
8/21/2017,GRAMEDIA,2445198.6
8/2/2017,GRAMEDIA,120995.6
8/23/2017,GRAMEDIA,3692698.6
8/14/2017,GRAMEDIA,2428311.2
8/20/2017,GRAMEDIA,130336.8
8/28/2017,GRAMEDIA,2075205.2
8/29/2017,GRAMEDIA,887094
8/4/2017,GRAMEDIA,2274789.6
8/12/2017,GRAMEDIA,1505885.6
8/6/2017,GRAMEDIA,971287
8/29/2017,GRAMEDIA,1006776
8/26/2017,GRAMEDIA,476368.6
8/11/2017,GRAMEDIA,1680694.4
8/11/2017,GRAMEDIA,1175094.4
8/18/2017,GRAMEDIA,207406.4
8/5/2017,GRAMEDIA,684205.2
8/22/2017,GRAMEDIA,2890509.6
8/28/2017,GRAMEDIA,416764
8/3/2017,GRAMEDIA,156361.6
8/12/2017,GRAMEDIA,471749.2
8/27/2017,GRAMEDIA,1188960.4
8/24/2017,GRAMEDIA,152599.4
8/9/2017,GRAMEDIA,2133583
8/22/2017,GRAMEDIA,482722.2
8/21/2017,GRAMEDIA,114937.2
8/17/2017,GRAMEDIA,297506.8
8/17/2017,GRAMEDIA,58493.6
8/17/2017,GRAMEDIA,1954295.2
8/14/2017,GRAMEDIA,562667.2
8/17/2017,GRAMEDIA,952610.8
8/17/2017,GRAMEDIA,163280.4
8/17/2017,GRAMEDIA,979378.2
8/17/2017,GRAMEDIA,481795.6
8/13/2017,GRAMEDIA,624474.6
8/1/2017,GRAMEDIA,2117322.2
8/28/2017,GRAMEDIA,684205.2
8/22/2017,GRAMEDIA,2144937
8/17/2017,GRAMEDIA,342716.4
8/26/2017,GRAMEDIA,119089.8
8/27/2017,GRAMEDIA,111728.4
8/18/2017,GRAMEDIA,2792324
8/18/2017,GRAMEDIA,576450.8
8/17/2017,GRAMEDIA,1748613.6
8/18/2017,GRAMEDIA,2327832
8/20/2017,GRAMEDIA,284694
8/17/2017,GRAMEDIA,348883.8
8/17/2017,GRAMEDIA,348883.8
8/18/2017,GRAMEDIA,162685.4
8/17/2017,GRAMEDIA,1001732
8/17/2017,GRAMEDIA,936249.4
8/4/2017,GRAMEDIA,744623.4
8/18/2017,GRAMEDIA,1616717.6
8/15/2017,GRAMEDIA,1512769
8/16/2017,GRAMEDIA,156016.4
8/17/2017,GRAMEDIA,123015.4
8/17/2017,GRAMEDIA,1607691.8
8/17/2017,GRAMEDIA,694027
8/17/2017,GRAMEDIA,1077925
8/18/2017,GRAMEDIA,774494.2
8/17/2017,GRAMEDIA,154974
8/17/2017,GRAMEDIA,154974
8/5/2017,GRAMEDIA,684205.2
8/20/2017,GRAMEDIA,1249036.2
8/18/2017,GRAMEDIA,1273218.2
8/4/2017,GRAMEDIA,1717343
8/28/2017,GRAMEDIA,286977.8
8/10/2017,GRAMEDIA,688778.8
8/18/2017,GRAMEDIA,2031988
8/22/2017,GRAMEDIA,111271.4
8/22/2017,GRAMEDIA,111271.4
8/29/2017,GRAMEDIA,824615.4
8/6/2017,GRAMEDIA,560071.4
8/25/2017,GRAMEDIA,660852.8
8/13/2017,GRAMEDIA,1482548
8/15/2017,GRAMEDIA,346335.8
8/11/2017,GRAMEDIA,280431.4
8/13/2017,GRAMEDIA,1906188.6
8/17/2017,GRAMEDIA,1112490.8
8/6/2017,GRAMEDIA,1441840
8/14/2017,GRAMEDIA,108965.4
8/17/2017,GRAMEDIA,916544
8/14/2017,GRAMEDIA,385674.2
8/11/2017,GRAMEDIA,1064959.8
8/24/2017,GRAMEDIA,617162.4
8/24/2017,GRAMEDIA,111271.4
8/24/2017,GRAMEDIA,111271.4
8/11/2017,GRAMEDIA,1616717.6
8/10/2017,GRAMEDIA,1502478
8/24/2017,GRAMEDIA,1104602.6
8/14/2017,GRAMEDIA,2602991.8
8/6/2017,GRAMEDIA,1861280.6
8/24/2017,GRAMEDIA,2036454.2
8/11/2017,GRAMEDIA,1458145.2
8/24/2017,GRAMEDIA,111703
8/8/2017,GRAMEDIA,138943
8/31/2017,GRAMEDIA,183168.4
8/24/2017,GRAMEDIA,1618568.4
8/24/2017,GRAMEDIA,1618568.4
8/11/2017,GRAMEDIA,124421.6
8/11/2017,GRAMEDIA,392278.4
8/24/2017,GRAMEDIA,1626524.8
8/23/2017,GRAMEDIA,2715655.8
8/26/2017,GRAMEDIA,234441.2
8/15/2017,GRAMEDIA,1411514.6
8/15/2017,GRAMEDIA,666433.6
8/24/2017,GRAMEDIA,567523.8
8/31/2017,GRAMEDIA,916266.6
8/31/2017,GRAMEDIA,900259.8
8/31/2017,GRAMEDIA,1619636.8
8/31/2017,GRAMEDIA,1967932.4
8/31/2017,GRAMEDIA,753020.6
8/23/2017,GRAMEDIA,2531447.4
8/22/2017,GRAMEDIA,280431.4
8/10/2017,GRAMEDIA,2218065.8
8/8/2017,GRAMEDIA,1930102.2
8/17/2017,GRAMEDIA,680985.8
8/10/2017,GRAMEDIA,1808703.2
8/3/2017,GRAMEDIA,2341421.6
8/3/2017,GRAMEDIA,1173234.6
8/14/2017,GRAMEDIA,1731177.2
8/14/2017,GRAMEDIA,2834419.4
8/13/2017,GRAMEDIA,1162696.2
8/12/2017,GRAMEDIA,493969.2
8/14/2017,GRAMEDIA,314605.8
8/28/2017,GRAMEDIA,205850.8
8/22/2017,GRAMEDIA,120995.6
8/27/2017,GRAMEDIA,808836.2
8/24/2017,GRAMEDIA,1025797
8/3/2017,GRAMEDIA,824614.6
8/21/2017,GRAMEDIA,995172
8/19/2017,GRAMEDIA,1929189
8/21/2017,GRAMEDIA,1440456.2
8/25/2017,GRAMEDIA,3129702.8
8/19/2017,GRAMEDIA,285062.2
8/21/2017,GRAMEDIA,1476339
8/27/2017,GRAMEDIA,838075.2
8/10/2017,GRAMEDIA,1528354.8
8/6/2017,GRAMEDIA,1673522.8
8/5/2017,GRAMEDIA,2125965.6
8/27/2017,GRAMEDIA,1717343
8/6/2017,GRAMEDIA,121549.6
8/19/2017,GRAMEDIA,1620097.6
8/19/2017,GRAMEDIA,2798614.4
8/4/2017,GRAMEDIA,92155.4
8/5/2017,GRAMEDIA,1915440.6
8/5/2017,GRAMEDIA,565743.6
8/6/2017,GRAMEDIA,1392001.4
8/6/2017,GRAMEDIA,128126.2
8/5/2017,GRAMEDIA,1571865.6
8/5/2017,GRAMEDIA,1660539.6
8/14/2017,GRAMEDIA,932107
8/19/2017,GRAMEDIA,569369.4
8/19/2017,GRAMEDIA,569369.4
8/19/2017,GRAMEDIA,66063.6
8/9/2017,GRAMEDIA,979378.2
8/5/2017,GRAMEDIA,1826727.2
8/21/2017,GRAMEDIA,2045272.2
8/18/2017,GRAMEDIA,179031.8
8/19/2017,GRAMEDIA,137891.4
8/20/2017,GRAMEDIA,2395451.8
8/6/2017,GRAMEDIA,73335.8
8/6/2017,GRAMEDIA,1644249.4
8/7/2017,GRAMEDIA,52108.4
8/20/2017,GRAMEDIA,159972.4
8/6/2017,GRAMEDIA,1647080.2
8/6/2017,GRAMEDIA,879506.6
8/21/2017,GRAMEDIA,103116
8/4/2017,GRAMEDIA,2067665
8/19/2017,GRAMEDIA,1525331
8/7/2017,GRAMEDIA,880936.8
8/6/2017,GRAMEDIA,999426
8/12/2017,GRAMEDIA,1533444.4
8/20/2017,GRAMEDIA,2094677
8/21/2017,GRAMEDIA,144487.6
8/21/2017,GRAMEDIA,144487.6
8/21/2017,GRAMEDIA,2616194.6
8/4/2017,GRAMEDIA,700325.4
8/7/2017,GRAMEDIA,67714
8/1/2017,GRAMEDIA,1075402.2
8/15/2017,GRAMEDIA,2748538.4
8/5/2017,GRAMEDIA,2662764
8/19/2017,GRAMEDIA,1242989.2
8/9/2017,GRAMEDIA,790402.6
8/6/2017,GRAMEDIA,157696.2
8/7/2017,GRAMEDIA,331198.6
8/4/2017,GRAMEDIA,138943
8/5/2017,GRAMEDIA,938559
8/5/2017,GRAMEDIA,483887.6
8/7/2017,GRAMEDIA,71441.2
8/6/2017,GRAMEDIA,395772.4
8/11/2017,GRAMEDIA,458618.8
8/8/2017,GRAMEDIA,2334278.6
8/5/2017,GRAMEDIA,114399
8/24/2017,GRAMEDIA,1941942.8
8/4/2017,GRAMEDIA,1829580.2
8/20/2017,GRAMEDIA,2551772.8
8/22/2017,GRAMEDIA,1964849.2
8/19/2017,GRAMEDIA,773634.2
8/19/2017,GRAMEDIA,1630785.8
8/20/2017,GRAMEDIA,1052739.8
8/9/2017,GRAMEDIA,100161.2
8/20/2017,GRAMEDIA,145535.2
8/21/2017,GRAMEDIA,1540487.2
8/30/2017,GRAMEDIA,2053518.2
8/5/2017,GRAMEDIA,113524.4
8/6/2017,GRAMEDIA,538161.8
8/1/2017,GRAMEDIA,87820
8/31/2017,GRAMEDIA,1587643.6
8/6/2017,GRAMEDIA,139306
8/4/2017,GRAMEDIA,2029777.2
8/5/2017,GRAMEDIA,1299844
8/4/2017,GRAMEDIA,231622.8
8/4/2017,GRAMEDIA,1045727
8/31/2017,GRAMEDIA,2069296.6
8/31/2017,GRAMEDIA,1142349.6
8/1/2017,GRAMEDIA,1964911.4
8/31/2017,GRAMEDIA,109338.6
8/7/2017,GRAMEDIA,748699.2
8/1/2017,GRAMEDIA,2975184
8/5/2017,GRAMEDIA,133349.6
8/5/2017,GRAMEDIA,133349.6
8/1/2017,GRAMEDIA,1206779.6
8/1/2017,GRAMEDIA,1200965.6
8/1/2017,GRAMEDIA,111186
8/1/2017,GRAMEDIA,1302054.6
8/1/2017,GRAMEDIA,2034524.4
8/1/2017,GRAMEDIA,1458145.2
8/30/2017,GRAMEDIA,67549.8
8/5/2017,GRAMEDIA,115932.4
8/6/2017,GRAMEDIA,121902.8
8/6/2017,GRAMEDIA,121902.8
8/6/2017,GRAMEDIA,952144
8/6/2017,GRAMEDIA,613854.4
8/30/2017,GRAMEDIA,735512.6
8/30/2017,GRAMEDIA,1288677.4
8/30/2017,GRAMEDIA,1713546.8
8/5/2017,GRAMEDIA,1473143.4
8/7/2017,GRAMEDIA,1866733
8/21/2017,GRAMEDIA,1823632.2
8/6/2017,GRAMEDIA,1623657
8/4/2017,GRAMEDIA,1845431.4
8/6/2017,GRAMEDIA,2581844.8
8/4/2017,GRAMEDIA,1142349.6
8/5/2017,GRAMEDIA,837544.8
8/6/2017,GRAMEDIA,2725147.4
8/6/2017,GRAMEDIA,67777.4
8/5/2017,GRAMEDIA,1718652.2
8/5/2017,GRAMEDIA,1669453.8
8/6/2017,GRAMEDIA,632391.2
8/6/2017,GRAMEDIA,839608.8
8/6/2017,GRAMEDIA,432204.4
8/4/2017,GRAMEDIA,1528334.4
8/6/2017,GRAMEDIA,1966773.6
8/6/2017,GRAMEDIA,983588.6
8/6/2017,GRAMEDIA,1609070.6
8/5/2017,GRAMEDIA,59212.8
8/6/2017,GRAMEDIA,106815
8/5/2017,GRAMEDIA,133349.6
8/5/2017,GRAMEDIA,75681.2
8/6/2017,GRAMEDIA,882430.6
8/6/2017,GRAMEDIA,260835.6
8/5/2017,GRAMEDIA,71613
8/6/2017,GRAMEDIA,1624810.8
8/4/2017,GRAMEDIA,1384918.2
8/6/2017,GRAMEDIA,2339843
8/4/2017,GRAMEDIA,1308420.2
8/6/2017,GRAMEDIA,151402.2
8/13/2017,GRAMEDIA,709633
8/12/2017,GRAMEDIA,1027823.4
8/8/2017,GRAMEDIA,113500.8
8/8/2017,GRAMEDIA,1680694.4
8/13/2017,GRAMEDIA,1167598.8
8/12/2017,GRAMEDIA,1554398.6
8/13/2017,GRAMEDIA,64463.8
8/12/2017,GRAMEDIA,1766706.4
8/12/2017,GRAMEDIA,2774599.4
8/13/2017,GRAMEDIA,322196.6
8/13/2017,GRAMEDIA,114591.8
8/12/2017,GRAMEDIA,902108.6
8/3/2017,GRAMEDIA,83381
8/2/2017,GRAMEDIA,1734658.4
8/2/2017,GRAMEDIA,2313960
8/2/2017,GRAMEDIA,1964911.4
8/12/2017,GRAMEDIA,1174171.6
8/2/2017,GRAMEDIA,476884
8/3/2017,GRAMEDIA,2175917
8/12/2017,GRAMEDIA,1769033.2
8/10/2017,GRAMEDIA,2339382.4
8/10/2017,GRAMEDIA,2318816.6
8/10/2017,GRAMEDIA,101074.8
8/10/2017,GRAMEDIA,1629830.2
8/9/2017,GRAMEDIA,2945153.6
8/9/2017,GRAMEDIA,2620322.6
8/13/2017,GRAMEDIA,894586.2
8/12/2017,GRAMEDIA,571614.8
8/13/2017,GRAMEDIA,1598781
8/12/2017,GRAMEDIA,2789592.4
8/13/2017,GRAMEDIA,1747496.6
8/9/2017,GRAMEDIA,869089.4
8/10/2017,GRAMEDIA,1571930.8
8/10/2017,GRAMEDIA,1588468.2
8/9/2017,GRAMEDIA,314605.8
8/9/2017,GRAMEDIA,2520333.4
8/12/2017,GRAMEDIA,535010.6
8/12/2017,GRAMEDIA,535010.6
8/12/2017,GRAMEDIA,450809.2
8/13/2017,GRAMEDIA,2639387.4
8/9/2017,GRAMEDIA,2007562.2
8/13/2017,GRAMEDIA,740097.2
8/13/2017,GRAMEDIA,3313512.4
8/3/2017,GRAMEDIA,100161.2
8/2/2017,GRAMEDIA,858883.8
8/13/2017,GRAMEDIA,173853.4
8/13/2017,GRAMEDIA,2052863.4
8/13/2017,GRAMEDIA,565743.6
8/13/2017,GRAMEDIA,1926720.8
8/13/2017,GRAMEDIA,162299.8
8/13/2017,GRAMEDIA,331608.8
8/12/2017,GRAMEDIA,3431972
8/13/2017,GRAMEDIA,59103.6
8/12/2017,GRAMEDIA,2286793
8/13/2017,GRAMEDIA,1106967
8/12/2017,GRAMEDIA,1918050.2
8/12/2017,GRAMEDIA,763731.8
8/12/2017,GRAMEDIA,744623.4
8/31/2017,GRAMEDIA,59086.6
8/13/2017,GRAMEDIA,2127404.8
8/12/2017,GRAMEDIA,1458145.2
8/12/2017,GRAMEDIA,871899
8/13/2017,GRAMEDIA,401687
8/12/2017,GRAMEDIA,1824362.4
8/13/2017,GRAMEDIA,1289123.8
8/13/2017,GRAMEDIA,134527.2
8/13/2017,GRAMEDIA,134527.2
8/30/2017,GRAMEDIA,1095991.2
8/31/2017,GRAMEDIA,99409
8/31/2017,GRAMEDIA,155433
8/31/2017,GRAMEDIA,2032733.2
8/12/2017,GRAMEDIA,163280.4
8/13/2017,GRAMEDIA,139669.8
8/13/2017,GRAMEDIA,2420098
8/12/2017,GRAMEDIA,133349.6
8/12/2017,GRAMEDIA,133349.6
8/12/2017,GRAMEDIA,1262925.2
8/7/2017,GRAMEDIA,146839.2
8/29/2017,GRAMEDIA,1389873.8
8/2/2017,GRAMEDIA,634791.2
8/2/2017,GRAMEDIA,78220.4
8/7/2017,GRAMEDIA,107986.4
8/8/2017,GRAMEDIA,891372.6
8/7/2017,GRAMEDIA,417162.4
8/2/2017,GRAMEDIA,1642200.6
8/8/2017,GRAMEDIA,487167.4
8/3/2017,GRAMEDIA,2099779
8/29/2017,GRAMEDIA,521193.8
8/29/2017,GRAMEDIA,1934110.2
8/7/2017,GRAMEDIA,1635951
8/28/2017,GRAMEDIA,1540012.2
8/20/2017,TOYS KINGDOM,683462
8/5/2017,TOYS KINGDOM,1980990
8/27/2017,TOYS KINGDOM,1348543.8
8/19/2017,TOYS KINGDOM,2144723
8/6/2017,TOYS KINGDOM,928756
8/6/2017,TOYS KINGDOM,919888.4
8/6/2017,TOYS KINGDOM,574179
8/27/2017,TOYS KINGDOM,1529814.4
8/20/2017,TOYS KINGDOM,1323310.6
8/5/2017,TOYS KINGDOM,848669.2
8/6/2017,TOYS KINGDOM,1254502.4
8/20/2017,TOYS KINGDOM,1283354.6
8/24/2017,TOYS KINGDOM,1509198.8
8/6/2017,TOYS KINGDOM,2225236.2
8/6/2017,TOYS KINGDOM,442149.6
8/5/2017,TOYS KINGDOM,1713546.8
8/19/2017,TOYS KINGDOM,2139657.8
8/20/2017,TOYS KINGDOM,2359260
8/17/2017,TOYS KINGDOM,2013499.4
8/26/2017,TOYS KINGDOM,1179804.4
8/15/2017,TOYS KINGDOM,3916558
8/5/2017,TOYS KINGDOM,288428.4
8/19/2017,TOYS KINGDOM,500926.6
8/17/2017,TOYS KINGDOM,920503.6
8/19/2017,TOYS KINGDOM,1162139.4
8/9/2017,TOYS KINGDOM,512857.8
8/19/2017,TOYS KINGDOM,1518807
8/10/2017,TOYS KINGDOM,1652192.6
8/19/2017,TOYS KINGDOM,515370.8
8/9/2017,TOYS KINGDOM,1691879.2
8/13/2017,TOYS KINGDOM,2804435.4
8/6/2017,TOYS KINGDOM,1863140.4
8/9/2017,TOYS KINGDOM,2102540.6
8/20/2017,TOYS KINGDOM,2855917.2
8/19/2017,TOYS KINGDOM,2005822.6
8/14/2017,TOYS KINGDOM,1882593.8
8/19/2017,TOYS KINGDOM,1431700.8
8/13/2017,TOYS KINGDOM,1707829.6
8/11/2017,TOYS KINGDOM,1685819.2
8/6/2017,TOYS KINGDOM,2073148
8/17/2017,TOYS KINGDOM,2013499.4
8/26/2017,TOYS KINGDOM,1976413
8/6/2017,TOYS KINGDOM,2063548.6
8/21/2017,TOYS KINGDOM,2390299.8
